fishID,Date,Chamber,SMR,sdSMR,MaxMR,MinMR,FirstMR,MeanTemp...C.,Weight..kg.,Chamber.Volume..L.,BlankCorrection,Species,TL,SL,W,Close_Time,Flush_Time,Vol_Ch,Nb_Ch,Catch_Date,Run_Date,Close_Time_Blank,Flush_Time_Blank,Note,Capture,Firesting,Data,DataBlank,Vol_Ch_Bl,Nb_Ch_Bl,Start_Time,Start_Time_Bl,Chambersize,Manip,Etat
MOO19-R264,2019-06-27 10:52:21,2,0.607364871,0.0064930039,2.466270689,0.5949475107,2.8739634926,24.230822813,0.004614,0.03404,YES,Neocirrhites armatus,61,47,0.004614,180,180,0.03404,2,26/06/2019,27/06/2019,180,180,,,FS1,,,0.03857,8,10:04:00,08:25:00,S,Reef_services,ok
MOO19-R265,2019-06-27 10:52:21,3,0.6128907685,0.0017000845,1.7868744641,0.6110006628,-0.045071518,26.2711365751,0.005251,0.0348,YES,Paracirrhites arcatus,66,54,0.005251,180,180,0.0348,3,26/06/2019,27/06/2019,180,180,Fish Died,,FS1,,,0.03857,8,10:04:00,08:25:00,S,Reef_services,ok
MOO19-R266,2019-06-27 10:52:21,4,0.3629763656,0.0067576941,2.0397359433,0.3526242068,2.3682537257,24.1886965368,0.002838,0.03555,YES,Canthigaster janthinoptera,46,34,0.002838,180,180,0.03555,4,26/06/2019,27/06/2019,180,180,,,FS1,,,0.03857,8,10:04:00,08:25:00,S,Reef_services,ok
MOO19-R267,2019-06-27 10:52:21,5,0.4579172874,0.0115975102,2.4905282662,0.434307614,3.0509375645,24.1722677686,0.004678,0.03631,YES,Cirripectes variolosus,69,54,0.004678,180,180,0.03631,5,26/06/2019,27/06/2019,180,180,,,FS2,,,0.03857,8,10:04:00,08:25:00,S,Reef_services,ok
MOO19-R269,2019-06-27 11:22:16,2,-0.0287143058,0.1525544899,11.0247672586,-0.3642333204,0.1319122022,25.1104794752,0.007136,0.9727,YES,Neocirrhites armatus,69,54,0.007136,420,180,0.9727,2,26/06/2019,27/06/2019,420,180,,,FS3,,,0.9727,4,11:25:00,12:02:00,M,Reef_services,ok
MOO19-R270,2019-06-27 11:22:16,3,-0.0358762869,0.0165855204,5.9479008093,-0.0652386807,0.0926590306,25.0861181213,0.007269,0.9727,YES,Neocirrhites armatus,69,56,0.007269,420,180,0.9727,3,26/06/2019,27/06/2019,420,180,,,FS3,,,0.9727,4,11:25:00,12:02:00,M,Reef_services,ok
MOO19-R271,2019-06-27 11:45:58,1,3.8243940235,0.252958146,36.8308708764,3.4775644369,23.2695041087,24.9917751724,0.094803,4.4,YES,Sargocentron spiniferum,179,140,0.094803,420,180,4.4,1,24/06/2019,27/06/2019,420,180,,,FS4,,,4.4,4,11:53:30,12:08:30,L,Reef_services,ok
MOO19-R272,2019-06-27 11:45:58,2,7.4260151789,0.1046543515,53.6024219913,7.3025499614,40.8226201465,24.966800873,0.093647,4.4,YES,Acanthurus guttatus,148,113,0.093647,420,180,4.4,2,24/06/2019,27/06/2019,420,180,,,FS4,,,4.4,4,11:53:30,12:08:30,L,Reef_services,ok
MOO19-R273,2019-07-03 12:10:13,1,0.9560411229,0.0137579098,2.1710923965,0.9313854465,2.5082171176,26.5979991939,0.004447,0.03329,YES,Neocirrhites armatus,59,47,0.004447,180,180,0.03329,1,02/07/2019,03/07/2019,180,180,32,,FS1,,,0.03857,8,12:13:00,08:38:00,S,Reef_services,ok
MOO19-R274,2019-07-03 12:10:13,2,1.0208884959,0.0158829258,1.9339868039,0.9949851032,2.2052348388,26.5976265527,0.004791,0.03404,YES,Neocirrhites armatus/Cara ?,61,49,0.004791,180,180,0.03404,2,02/07/2019,03/07/2019,180,180,33,,FS1,,,0.03857,8,12:13:00,08:38:00,S,Reef_services,ok
MOO19-R275,2019-07-03 12:10:13,3,0.9369950891,0.0235793823,1.8134693374,0.890465043,2.3304678065,26.5971543193,0.001212,0.0348,YES,Centropyge loricula,44,35,0.001212,180,180,0.0348,3,02/07/2019,03/07/2019,180,180,,,FS1,,,0.03857,8,12:13:00,08:38:00,S,Reef_services,ok
MOO19-R276,2019-07-03 12:10:13,4,1.2339909175,0.0126994671,2.4995760181,1.2129927484,0.9532451852,26.59683,0.00354,0.03555,YES,Cirripectes variolosus,77,63,0.00354,180,180,0.03555,4,02/07/2019,03/07/2019,180,180,,,FS1,,,0.03857,8,12:13:00,08:38:00,S,Reef_services,ok
MOO19-R277,2019-07-03 12:10:13,5,0.3246006078,0.0166148087,1.7187272891,0.297369154,1.8963121292,26.6046595012,0.002514,0.03631,YES,Canthigaster janthinoptera,45,36,0.002514,180,180,0.03631,5,02/07/2019,03/07/2019,180,180,,,FS2,,,0.03857,8,12:13:00,08:38:00,S,Reef_services,ok
MOO19-R278,2019-07-03 16:33:08,1,0.3850678569,0.009810487,1.9659746548,0.3705737776,2.5115785089,26.546954881,0.004767,0.9727,NO,Caracanthus maculatus,50,41,0.004767,420,180,0.9727,1,02/07/2019,03/07/2019,420,180,21,,FS3,,,0.9727,4,16:35:00,08:43:30,M,Reef_services,ok
MOO19-R279,2019-07-03 16:33:08,2,0.4542951235,0.0149215802,1.9565297235,0.4370850929,1.881903021,26.5419758797,0.007479,0.9727,NO,Neocirrhites armatus,73,59,0.007479,420,180,0.9727,2,02/07/2019,03/07/2019,420,180,28,,FS3,,,0.9727,4,16:35:00,08:43:30,M,Reef_services,ok
MOO19-R280,2019-07-03 16:33:08,3,0.4984824821,0.0157774353,1.4615291411,0.4778780425,2.7998334738,26.5369122188,0.006422,0.9727,NO,Neocirrhites armatus,71,58,0.006422,420,180,0.9727,3,02/07/2019,03/07/2019,420,180,31,,FS3,,,0.9727,4,16:35:00,08:43:30,M,Reef_services,ok
MOO19-R281,2019-07-04 10:56:11,1,0.2360647487,0.0168658069,0.6628552031,0.2117438791,1.0929075172,27.7054754334,0.001816,0.03329,YES,Caracanthus maculatus,37,29,0.001816,180,180,0.03329,1,03/07/2019,04/07/2019,180,180,,,FS1,,,0.03857,8,10:59:00,08:41:30,S,Reef_services,ok
MOO19-R282,2019-07-04 10:56:11,2,0.2729842108,0.0123934021,1.1763946916,0.2507242575,1.4044415707,27.7124525913,0.001583,0.03404,YES,Neocirrhites armatus,44,36,0.001583,180,180,0.03404,2,03/07/2019,04/07/2019,180,180,,,FS1,,,0.03857,8,10:59:00,08:41:30,S,Reef_services,ok
MOO19-R283,2019-07-04 10:56:11,3,0.6274010532,0.0094046435,1.9384053909,0.6117876558,1.9704141123,27.7196912505,0.00326,0.0348,YES,Neocirrhites armatus,54,43,0.00326,180,180,0.0348,3,03/07/2019,04/07/2019,180,180,,,FS1,,,0.03857,8,10:59:00,08:41:30,S,Reef_services,ok
MOO19-R284,2019-07-04 10:56:11,4,0.0764514162,0.0109616594,0.3596834466,0.0605545028,0.6128986237,27.727369554,0.000339,0.03555,YES,Pseudocheilinus hexataenia,29,23,0.000339,180,180,0.03555,4,03/07/2019,04/07/2019,180,180,,,FS1,,,0.03857,8,10:59:00,08:41:30,S,Reef_services,ok
MOO19-R285,2019-07-04 11:18:18,1,0.765447668,0.0045875571,2.6422340932,0.7578722318,2.8271283399,27.8041160855,0.008468,0.9727,NO,Neocirrhites armatus,76,61,0.008468,420,180,0.9727,1,03/07/2019,04/07/2019,420,180,,,FS3,,,0.9727,4,11:22:00,08:42:30,M,Reef_services,ok
MOO19-R286,2019-07-04 11:18:18,2,0.7312402446,0.0070044352,1.6597240111,0.7180623307,2.4556021737,27.8172821769,0.005462,0.9727,NO,Neocirrhites armatus,66,53,0.005462,420,180,0.9727,2,03/07/2019,04/07/2019,420,180,,,FS3,,,0.9727,4,11:22:00,08:42:30,M,Reef_services,ok
MOO19-R287,2019-07-09 08:40:52,1,0.3174867916,0.0075269693,1.3518235036,0.3033643961,1.4592598666,28.0713367089,0.002051,0.03329,YES,Caracanthus maculatus,39,31,0.002051,180,180,0.03329,1,08/07/2019,09/07/2019,180,180,,,FS1,,,0.03857,8,08:44:00,08:34:00,S,Reef_services,ok
MOO19-R288,2019-07-09 08:40:52,2,0.4877535034,0.023043078,1.3341003072,0.4463826572,1.4039013968,28.0736561633,0.003148,0.03404,YES,Caracanthus maculatus,44,33,0.003148,180,180,0.03404,2,08/07/2019,09/07/2019,180,180,,,FS1,,,0.03857,8,08:44:00,08:34:00,S,Reef_services,ok
MOO19-R289,2019-07-09 08:40:52,3,0.6054121535,0.0117203104,1.7942532922,0.5813350035,1.8959017097,28.076268472,0.002573,0.0348,YES,Neocirrhites armatus,51,42,0.002573,180,180,0.0348,3,08/07/2019,09/07/2019,180,180,,,FS1,,,0.03857,8,08:44:00,08:34:00,S,Reef_services,ok
MOO19-R290,2019-07-09 08:40:52,4,0.2425644378,0.0067592876,0.9593684725,0.226724973,1.0840482638,28.079365035,0.001621,0.03555,YES,Caracanthus maculatus,34,29,0.001621,180,180,0.03555,4,08/07/2019,09/07/2019,180,180,,,FS1,,,0.03857,8,08:44:00,08:34:00,S,Reef_services,ok
MOO19-R291,2019-07-09 08:40:52,5,0.427659826,0.0100922896,1.2880445658,0.410891947,1.2511007289,28.0941888412,0.003419,0.03631,YES,Caracanthus maculatus,43,35,0.003419,180,180,0.03631,5,08/07/2019,09/07/2019,180,180,,,FS2,,,0.03857,8,08:44:00,08:34:00,S,Reef_services,ok
MOO19-R292,2019-07-09 08:40:52,6,0.31793024,0.0100445448,1.5622818421,0.3030168132,0.8439179799,28.0979199843,0.002311,0.03706,YES,Caracanthus maculatus,40,31,0.002311,180,180,0.03706,6,08/07/2019,09/07/2019,180,180,,,FS2,,,0.03857,8,08:44:00,08:34:00,S,Reef_services,ok
MOO19-R293,2019-07-09 08:40:52,7,0.5196054288,0.0131872383,1.9539697326,0.4937790721,1.6834814252,28.1019352224,0.004373,0.03782,YES,Caracanthus maculatus,44,35,0.004373,180,180,0.03782,7,08/07/2019,09/07/2019,180,180,,,FS2,,,0.03857,8,08:44:00,08:34:00,S,Reef_services,ok
MOO19-R294,2019-07-09 09:16:25,1,0.7217554727,0.0122378277,2.0939171493,0.7010610407,2.3025276949,28.2410713669,0.004836,0.9727,YES,Neocirrhites armatus,62,48,0.004836,420,180,0.9727,1,08/07/2019,09/07/2019,420,180,,,FS3,,,0.9727,4,09:22:00,08:40:00,M,Reef_services,ok
MOO19-R295,2019-07-09 09:16:25,2,0.6241122126,0.0134693507,1.8119652482,0.6100442182,2.0397255499,28.2491324638,0.003275,0.9727,YES,Neocirrhites armatus,55,46,0.003275,420,180,0.9727,2,08/07/2019,09/07/2019,420,180,,,FS3,,,0.9727,4,09:22:00,08:40:00,M,Reef_services,ok
MOO19-R296,2019-07-09 09:16:25,3,0.7418598143,0.0064509091,1.5638591259,0.7349422156,1.0823406088,28.2574719917,0.00641,0.9727,YES,Paracirrhites arcatus,75,61,0.00641,420,180,0.9727,3,08/07/2019,09/07/2019,420,180,,,FS3,,,0.9727,4,09:22:00,08:40:00,M,Reef_services,ok
MOO19-R297,2019-07-10 11:05:18,1,0.5320868163,0.0098129972,1.6978618893,0.5169639851,2.0569643111,27.6731748513,0.003261,0.03329,YES,Caracanthus maculatus,44,36,0.003261,180,180,0.03329,1,09/07/2019,10/07/2019,180,180,,,FS1,,,0.03857,8,11:08:00,08:43:30,S,Reef_services,ok
MOO19-R298,2019-07-10 11:05:18,2,0.6091261173,0.0156581358,1.7466573155,0.5874167875,1.9420633514,27.6701106274,0.003594,0.03404,YES,Caracanthus maculatus,46,35,0.003594,180,180,0.03404,2,09/07/2019,10/07/2019,180,180,,,FS1,,,0.03857,8,11:08:00,08:43:30,S,Reef_services,ok
MOO19-R299,2019-07-10 11:05:18,3,0.5204197116,0.0091178093,1.9782791366,0.5056113498,1.8874506666,27.6670119211,0.004121,0.0348,YES,Neocirrhites armatus,59,46,0.004121,180,180,0.0348,3,09/07/2019,10/07/2019,180,180,,,FS1,,,0.03857,8,11:08:00,08:43:30,S,Reef_services,ok
MOO19-R300,2019-07-10 11:05:18,4,0.4781874054,0.0143941912,1.9394790291,0.4515471974,2.0143137537,27.6637601896,0.00383,0.03555,YES,Caracanthus maculatus,48,37,0.00383,180,180,0.03555,4,09/07/2019,10/07/2019,180,180,,,FS1,,,0.03857,8,11:08:00,08:43:30,S,Reef_services,ok
MOO19-R301,2019-07-10 11:05:18,5,0.5438463171,0.0116290744,1.6452727255,0.5232418273,1.9314497431,27.6603283983,0.004075,0.03631,YES,Neocirrhites armatus,60,47,0.004075,180,180,0.03631,5,09/07/2019,10/07/2019,180,180,,,FS2,,,0.03857,8,11:08:00,08:43:30,S,Reef_services,ok
MOO19-R302,2019-07-10 11:05:18,6,0.2090796575,0.0097804923,1.1299655933,0.1869876398,0.9699848745,27.6565613745,0.000891,0.03706,YES,Neocirrhites armatus,36,31,0.000891,180,180,0.03706,6,09/07/2019,10/07/2019,180,180,,,FS2,,,0.03857,8,11:08:00,08:43:30,S,Reef_services,ok
MOO19-R303,2019-07-10 11:05:18,7,0.5355129704,0.0356873897,1.2144840729,0.4797057097,1.2781558537,27.6529868007,0.00185,0.03782,YES,Centropyge loricula,42,34,0.00185,180,180,0.03782,7,09/07/2019,10/07/2019,180,180,,,FS2,,,0.03857,8,11:08:00,08:43:30,S,Reef_services,ok
MOO19-R304,2019-07-10 11:39:28,1,0.5041191853,0.0159672481,2.2295489753,0.4821134231,2.5215045189,28.3180454857,0.005729,0.9727,YES,Neocirrhites armatus,62,54,0.005729,420,180,0.9727,1,09/07/2019,10/07/2019,420,180,,,FS3,,,0.9727,4,11:43:10,08:46:00,M,Reef_services,ok
MOO19-R305,2019-07-10 11:39:28,2,1.1126933576,0.0217385744,3.8411873134,1.0888710078,4.7074266783,28.3174095392,0.007648,0.9727,YES,Paracirrhites arcatus,83,66,0.007648,420,180,0.9727,2,09/07/2019,10/07/2019,420,180,,,FS3,,,0.9727,4,11:43:10,08:46:00,M,Reef_services,ok
MOO19-R306,2019-07-10 11:39:28,3,0.5537013288,0.0241086702,1.8576653036,0.5198668048,1.6448005371,28.3166475261,0.0143,0.9727,YES,Paracirrhites arcatus,100,79,0.0143,420,180,0.9727,3,09/07/2019,10/07/2019,420,180,,,FS3,,,0.9727,4,11:43:10,08:46:00,M,Reef_services,ok
MOO19-R307,2019-07-11 11:11:05,1,0.5784897027,0.0128665969,2.3054978909,0.5585787952,1.9643892374,27.3956270573,0.003713,0.03329,YES,Caracanthus maculatus,47,38,0.003713,180,180,0.03329,1,10/07/2019,11/07/2019,180,180,,,FS1,,,0.03857,8,11:14:00,08:32:00,S,Reef_services,ok
MOO19-R308,2019-07-11 11:11:05,2,0.6272162495,0.0061775554,1.4088266373,0.6158400509,1.5909421637,27.3910180952,0.004347,0.03404,YES,Caracanthus maculatus,49,41,0.004347,180,180,0.03404,2,10/07/2019,11/07/2019,180,180,,,FS1,,,0.03857,8,11:14:00,08:32:00,S,Reef_services,ok
MOO19-R309,2019-07-11 11:11:05,3,0.2258009152,0.0069176721,0.7955663482,0.2123524799,0.7331686226,27.3865175294,0.002018,0.0348,YES,Caracanthus maculatus,41,34,0.002018,180,180,0.0348,3,10/07/2019,11/07/2019,180,180,,,FS1,,,0.03857,8,11:14:00,08:32:00,S,Reef_services,ok
MOO19-R310,2019-07-11 11:11:05,4,0.3153787125,0.010885846,1.4276110986,0.2935278889,1.6270937373,27.3821354021,0.002631,0.03555,YES,Caracanthus maculatus,42,34,0.002631,180,180,0.03555,4,10/07/2019,11/07/2019,180,180,,,FS1,,,0.03857,8,11:14:00,08:32:00,S,Reef_services,ok
MOO19-R311,2019-07-11 11:11:05,5,0.0835927852,0.0068675945,0.8297278111,0.06977415,1.1569115024,27.3839711934,0.000518,0.03631,YES,Pseudocheilinus tetrataenia,33,25,0.000518,180,180,0.03631,5,10/07/2019,11/07/2019,180,180,,,FS2,,,0.03857,8,11:14:00,08:32:00,S,Reef_services,ok
MOO19-R312,2019-07-11 11:11:05,6,0.0702982324,0.006553166,0.5008268889,0.0609952407,0.9990439843,27.3798546386,0.001051,0.03706,YES,Amblycirrhitus bimacula,42,34,0.001051,180,180,0.03706,6,10/07/2019,11/07/2019,180,180,,,FS2,,,0.03857,8,11:14:00,08:32:00,S,Reef_services,ok
MOO19-R313,2019-07-11 11:11:05,7,0.2723358405,0.0048358626,1.1094477464,0.2642982363,1.3260868971,27.3758209575,0.002642,0.03782,YES,Amblycirrhitus bimacula,57,46,0.002642,180,180,0.03782,7,10/07/2019,11/07/2019,180,180,,,FS2,,,0.03857,8,11:14:00,08:32:00,S,Reef_services,ok
MOO19-R314,2019-07-11 11:38:18,1,1.2612447054,0.0126068473,2.3759855231,1.2394338113,3.8898750296,28.3705432229,0.003714,0.9727,YES,Chaetodon reticulatus,49,41,0.003714,420,180,0.9727,1,10/07/2019,11/07/2019,420,180,,,FS3,,,0.9727,4,11:40:00,08:37:00,M,Reef_services,ok
MOO19-R315,2019-07-11 11:38:18,2,1.3361350896,0.0232061049,3.0061019655,1.3080691229,-3.1417429944,28.3688882028,0.004937,0.9727,YES,Chaetodon pelewensis,61,51,0.004937,420,180,0.9727,2,10/07/2019,11/07/2019,420,180,,,FS3,,,0.9727,4,11:40:00,08:37:00,M,Reef_services,ok
MOO19-R316,2019-07-11 11:38:18,3,0.847145572,0.0121403812,2.5338738819,0.8327702895,3.108961327,28.3672970035,0.003651,0.9727,YES,Plectroglyphidodon lacrymatus,60,43,0.003651,420,180,0.9727,3,10/07/2019,11/07/2019,420,180,,,FS3,,,0.9727,4,11:40:00,08:37:00,M,Reef_services,ok
MOO19-R317,2019-07-12 10:55:58,1,0.3217872162,0.0041419645,0.6926714968,0.3165760003,1.6498372591,28.3066623499,0.000574,0.03329,YES,Acanthurus triostegus,32,24,0.000574,180,180,0.03329,1,,12/07/2019,420,180,,,FS1,,,0.03857,8,10:58:00,08:17:00,S,Samantha,ok
MOO19-R318,2019-07-12 10:55:58,2,0.3277382199,0.0052739749,0.9718727047,0.3201459748,0.8194335897,28.3057565704,0.000478,0.03404,YES,Acanthurus triostegus,30,23,0.000478,180,180,0.03404,2,,12/07/2019,420,180,,,FS1,,,0.03857,8,10:58:00,08:17:00,S,Samantha,ok
MOO19-R319,2019-07-12 10:55:58,3,0.3956714002,0.0065210566,0.8233425257,0.3826653486,1.2576082207,28.3048574892,0.000543,0.0348,YES,Acanthurus triostegus,31,24,0.000543,180,180,0.0348,3,,12/07/2019,420,180,,,FS1,,,0.03857,8,10:58:00,08:17:00,S,Samantha,ok
MOO19-R320,2019-07-12 10:55:58,4,0.3284528077,0.0048587925,0.5864398516,0.3178759886,0.8735283554,28.3039166594,0.000465,0.03555,YES,Acanthurus triostegus,30,23,0.000465,180,180,0.03555,4,,12/07/2019,420,180,,,FS1,,,0.03857,8,10:58:00,08:17:00,S,Samantha,ok
MOO19-R322,2019-07-12 10:55:58,6,0.3319416348,0.0109873655,0.6595359658,0.3077651776,0.8702632762,28.3096664032,0.000526,0.03706,YES,Acanthurus triostegus,33,25,0.000526,180,180,0.03706,6,,12/07/2019,420,180,,,FS2,,,0.03857,8,10:58:00,08:17:00,S,Samantha,ok
MOO19-R323,2019-07-12 10:55:58,7,0.3898555291,0.013593908,0.8378638442,0.369262731,1.0034228682,28.3085325684,0.000495,0.03782,YES,Acanthurus triostegus,31,23,0.000495,180,180,0.03782,7,,12/07/2019,420,180,,,FS2,,,0.03857,8,10:58:00,08:17:00,S,Samantha,ok
MOO19-R324,2019-07-12 11:06:54,1,1.5376842132,0.0685334411,4.2052073534,1.44791702,4.0720661611,28.3191269029,0.006502,0.9727,NO,Plectroglyphidodon johnstonianus,70,52,0.006502,420,180,0.9727,1,10/07/2019,12/07/2019,420,180,,,FS3,,,0.9727,4,11:12:00,08:18:00,M,Reef_services,ok
MOO19-R325,2019-07-12 11:06:54,2,0.8935894408,0.034121788,1.7982257301,0.850446499,1.8671416224,28.3172398618,0.003544,0.9727,NO,Centropyge bispinosa,55,43,0.003544,420,180,0.9727,2,10/07/2019,12/07/2019,420,180,,,FS3,,,0.9727,4,11:12:00,08:18:00,M,Reef_services,ok
MOO19-R326,2019-07-12 11:06:54,3,0.6449620124,0.0125333567,1.8161233435,0.6255938746,2.0065880451,28.3153900116,0.00329,0.9727,NO,Dascyllus flavicaudus,54,40,0.00329,420,180,0.9727,3,10/07/2019,12/07/2019,420,180,,,FS3,,,0.9727,4,11:12:00,08:18:00,M,Reef_services,ok
MOO19-R327,2019-07-13 09:57:33,1,0.3450359373,0.0050826665,0.7550632331,0.336468793,0.7091080792,28.0192718689,0.000697,0.03329,YES,Acanthurus triostegus,34,27,0.000697,180,180,0.03329,1,,13/07/2019,420,180,,,FS1,,,0.03857,8,10:00:00,09:25:00,S,Samantha,ok
MOO19-R328,2019-07-13 09:57:33,2,0.2839424832,0.0053702598,0.7499727786,0.2768033549,0.7282994335,28.0197955329,0.00049,0.03404,YES,Acanthurus triostegus,31,24,0.00049,180,180,0.03404,2,,13/07/2019,420,180,,,FS1,,,0.03857,8,10:00:00,09:25:00,S,Samantha,ok
MOO19-R329,2019-07-13 09:57:33,3,0.3217407497,0.0038517231,0.6476256844,0.3151728995,0.9207160067,28.0203309721,0.000505,0.0348,YES,Acanthurus triostegus,31,24,0.000505,180,180,0.0348,3,,13/07/2019,420,180,,,FS1,,,0.03857,8,10:00:00,09:25:00,S,Samantha,ok
MOO19-R330,2019-07-13 09:57:33,4,0.2803263437,0.0053854239,0.6194126589,0.2733120069,0.6476207448,28.0207819763,0.000494,0.03555,YES,Acanthurus triostegus,31,24,0.000494,180,180,0.03555,4,,13/07/2019,420,180,,,FS1,,,0.03857,8,10:00:00,09:25:00,S,Samantha,ok
MOO19-R331,2019-07-13 09:57:33,5,0.3115826422,0.0078573853,0.6541634791,0.2998045633,1.1106552745,28.0311109494,0.000532,0.03631,YES,Acanthurus triostegus,30,24,0.000532,180,180,0.03631,5,,13/07/2019,420,180,,,FS2,,,0.03857,8,10:00:00,09:25:00,S,Samantha,ok
MOO19-R332,2019-07-13 09:57:33,6,0.3075957572,0.0076544222,0.8614754667,0.2972695228,0.9871839099,28.0312629955,0.000475,0.03706,YES,Acanthurus triostegus,30,23,0.000475,180,180,0.03706,6,,13/07/2019,420,180,,,FS2,,,0.03857,8,10:00:00,09:25:00,S,Samantha,ok
MOO19-R333,2019-07-13 09:57:33,7,0.3347350335,0.0173437517,0.4988180631,0.3115426823,0.4469732969,28.0312712514,0.000577,0.03782,YES,Acanthurus triostegus,34,25,0.000577,180,180,0.03782,7,,13/07/2019,420,180,,,FS2,,,0.03857,8,10:00:00,09:25:00,S,Samantha,ok
MOO19-R334,2019-07-30 10:34:08,1,0.499841984,0.0054159941,1.4180892525,0.4932357202,1.276170617,28.196667538,0.001502,0.03329,YES,Dascyllus aruanus,41,30,0.001502,300,180,0.03329,1,29/07/19,30/07/19,420,180,,,FS1,,,0.03857,8,10:37:00,08:26:00,S,Reef_services,ok
MOO19-R335,2019-07-30 10:34:08,2,0.3956438023,0.0038104806,1.1943150719,0.3905519931,1.8610092218,28.1973676329,0.001264,0.03404,YES,Dascyllus aruanus,38,27,0.001264,300,180,0.03404,2,29/07/19,30/07/19,420,180,,,FS1,,,0.03857,8,10:37:00,08:26:00,S,Reef_services,ok
MOO19-R336,2019-07-30 10:34:08,3,0.4180176327,0.0033827588,1.0242893284,0.4131032277,0.9825018006,28.1983086146,0.001196,0.0348,YES,Dascyllus aruanus,38,27,0.001196,300,180,0.0348,3,29/07/19,30/07/19,420,180,,,FS1,,,0.03857,8,10:37:00,08:26:00,S,Reef_services,ok
MOO19-R337,2019-07-30 10:34:08,4,0.3665927788,0.0033675906,0.9559166759,0.3622458813,0.7769366354,28.1991281522,0.00086,0.03555,YES,Dascyllus aruanus,34,25,0.00086,300,180,0.03555,4,29/07/19,30/07/19,420,180,,,FS1,,,0.03857,8,10:37:00,08:26:00,S,Reef_services,ok
MOO19-R338,2019-07-30 10:34:08,5,0.3783268808,0.0039035246,0.8013641769,0.371976822,1.026114909,28.2150834161,0.000606,0.03631,YES,Dascyllus aruanus,29,22,0.000606,300,180,0.03631,5,29/07/19,30/07/19,420,180,,,FS2,,,0.03857,8,10:37:00,08:26:00,S,Reef_services,ok
MOO19-R339,2019-07-30 10:34:08,6,0.2390115337,0.0030707573,0.4181706838,0.2344913337,0.5545814162,28.215318732,0.001127,0.03706,YES,Dascyllus aruanus,36,27,0.001127,300,180,0.03706,6,29/07/19,30/07/19,420,180,,,FS2,,,0.03857,8,10:37:00,08:26:00,S,Reef_services,ok
MOO19-R340,2019-07-30 10:42:27,1,1.2046923596,0.0106710625,3.5618678919,1.1924600844,3.2450978354,28.2435985331,0.004221,0.9727,NO,Dascyllus aruanus,59,43,0.004221,720,180,0.9727,1,29/07/19,30/07/19,420,180,,,FS3,,,0.9727,4,10:44:30,08:31:00,M,Reef_services,ok
MOO19-R341,2019-07-30 10:42:27,2,0.5004748942,0.051919418,2.3957756149,0.4545231918,1.7018308045,28.2449284706,0.00247,0.9727,NO,Dascyllus aruanus,49,35,0.00247,720,180,0.9727,2,29/07/19,30/07/19,420,180,,,FS3,,,0.9727,4,10:44:30,08:31:00,M,Reef_services,ok
MOO19-R342,2019-07-30 10:42:27,3,0.5841418525,0.0088740558,1.1755695615,0.5710103877,1.3579213112,28.2454977289,0.001663,0.9727,NO,Dascyllus aruanus,41,30,0.001663,720,180,0.9727,3,29/07/19,30/07/19,420,180,,,FS3,,,0.9727,4,10:44:30,08:31:00,M,Reef_services,ok
MOO19-R343,2019-07-31 10:18:35,1,0.1485375232,0.0013015209,0.3071881941,0.1476172089,0.1497281729,27.7635325228,0.00027,0.03329,YES,Dascyllus aruanus,23,18,0.00027,420,180,0.03329,1,29/07/19,31/07/19,420,180,,,FS1,,,0.03857,8,10:21:00,07:54:00,S,Reef_services,ok
MOO19-R344,2019-07-31 10:18:35,2,0.1473532,0.0009900853,0.2088866998,0.1465157809,0.1623774864,27.7620826087,0.000289,0.03404,YES,Dascyllus aruanus,25,18,0.000289,420,180,0.03404,2,29/07/19,31/07/19,420,180,,,FS1,,,0.03857,8,10:21:00,07:54:00,S,Reef_services,ok
MOO19-R345,2019-07-31 10:18:35,3,0.1824923854,0.0012133635,0.2588786998,0.1817873889,0.2208807609,27.7603211429,0.000351,0.0348,YES,Dascyllus aruanus,25,18,0.000351,420,180,0.0348,3,29/07/19,31/07/19,420,180,,,FS1,,,0.03857,8,10:21:00,07:54:00,S,Reef_services,ok
MOO19-R347,2019-07-31 10:18:35,5,0.4220428499,0.0310295129,0.6143203691,0.4001016709,0.4957011171,27.7584265781,0.000404,0.03631,YES,Chromis viridis,29,23,0.000404,420,180,0.03631,5,30/07/19,31/07/19,420,180,,,FS2,,,0.03857,8,10:21:00,07:54:00,S,Reef_services,ok
MOO19-R348,2019-07-31 10:18:35,6,0.1721417187,0.0003017223,0.2248541886,0.1719283688,0.2101810002,27.7559078912,0.000373,0.03706,YES,Paragobiodon modestus,27,21,0.000373,420,180,0.03706,6,29/07/19,31/07/19,420,180,,,FS2,,,0.03857,8,10:21:00,07:54:00,S,Reef_services,ok
MOO19-R349,2019-07-31 10:27:31,1,1.0164215102,0.0126746134,1.6737081104,1.0074592051,1.0347917312,27.8657057072,0.003887,0.9727,NO,Centropyge loricula,54,42,0.003887,720,180,0.9727,1,30/07/19,31/07/19,420,180,,,FS3,,,0.9727,4,10:29:00,07:59:01,M,Reef_services,ok
MOO19-R350,2019-07-31 10:27:31,2,1.2374856467,0.0141225339,2.0037449116,1.2274995072,1.270970194,27.8633578462,0.006114,0.9727,NO,Plectroglyphidodon johnstonianus,68,52,0.006114,720,180,0.9727,2,30/07/19,31/07/19,420,180,,,FS3,,,0.9727,4,10:29:00,07:59:01,M,Reef_services,ok
