Species;Date;Fish_ID;Mes_nr;Treatment;Weight;SMR;MMR;AS;Comment;Chambersize;Temperature;Sex
Rainbow_trout;25-01-2023;E4;2;14Cegg;0.18;0.049555476;0.107134029;0.057578553;;0.01414;10.47875626;NA
Rainbow_trout;19-04-2023;E4;6;14Cegg;3.858;1.130043483;2.99236837;1.862324887;;0.10638;10.95769767;NA
Rainbow_trout;22-02-2023;E5;2;10Cegg;0.561;0.102242078;0.3264869;0.224244822;;0.0279;10.72901365;NA
Rainbow_trout;05-04-2023;E5;4;10Cegg;2.917;0.740331876;2.183437896;1.44310602;;0.10638;10.90736017;NA
Rainbow_trout;10-05-2023;E5;6;10Cegg;6.26;1.787753183;3.968811591;2.181058408;;0.12246;11.47715383;NA
Rainbow_trout;26-04-2023;E5;5;10Cegg;5.105;1.465580628;2.924833129;1.459252501;;0.10638;11.00987142;NA
Rainbow_trout;01-02-2023;E5;1;10Cegg;0.255;0.065981948;0.18052267;0.114540722;;0.01414;10.42308327;NA
Rainbow_trout;15-03-2023;E5;3;10Cegg;1.47;0.359652869;0.810719107;0.451066238;;0.0279;10.61267108;NA
Rainbow_trout;25-05-2023;E5;7;10Cegg;7.81;1.70598558;4.682529733;2.976544153;;0.12246;11.56744211;NA
Rainbow_trout;03-05-2023;E6;6;14Cyolk;5.647;-0.98502793;3.212871212;4.197899142;;0.10638;10.95144362;NA
Rainbow_trout;19-01-2023;E6;1;14Cyolk;0.204;0.048220664;0.13889667;0.090676006;;0.01414;10.55959359;NA
Rainbow_trout;22-03-2023;E6;4;14Cyolk;2.534;0.809029184;1.841121297;1.032092113;;0.10638;10.90171175;NA
Rainbow_trout;08-02-2023;E6;2;14Cyolk;0.532;0.125423388;0.322250813;0.196827425;;0.0279;10.68179794;NA
Rainbow_trout;01-03-2023;E6;3;14Cyolk;1.251;0.272851911;0.740371739;0.467519828;;0.0279;10.72581766;NA
Rainbow_trout;12-04-2023;E6;5;14Cyolk;3.677;0.87423864;2.763790362;1.889551722;;0.10638;10.97564676;NA
Rainbow_trout;27-03-2023;F1;5;14Cegg;1.747;0.436497163;1.422325277;0.985828114;;0.10638;11.04747964;NA
Rainbow_trout;13-02-2023;F1;3;14Cegg;0.504;0.106395072;0.336824345;0.230429273;;0.0279;10.78168322;NA
Rainbow_trout;17-04-2023;F1;6;14Cegg;2.466;0.552040322;1.892348208;1.340307886;;0.10638;11.01539451;NA
Rainbow_trout;15-05-2023;F1;7;14Cegg;4.29;0.858567549;2.56682732;1.708259771;;0.12246;11.43374572;NA
Rainbow_trout;23-01-2023;F1;2;14Cegg;0.167;0.036093745;0.094523659;0.058429914;;0.01414;10.53810182;NA
Rainbow_trout;06-03-2023;F1;4;14Cegg;0.976;NA;0.589645192;NA;;0.0279;10.74065971;NA
Rainbow_trout;13-03-2023;F2;3;10Cegg;1.422;0.236509529;0.666573249;0.43006372;;0.0279;10.65476651;NA
Rainbow_trout;03-04-2023;F2;4;10Cegg;2.608;0.575272316;1.618975673;1.043703357;;0.10638;11.06401213;NA
Rainbow_trout;20-02-2023;F2;2;10Cegg;0.705;0.140629412;0.366725928;0.226096516;;0.0279;10.7042987;NA
Rainbow_trout;30-01-2023;F2;1;10Cegg;0.259;0.057987337;0.129756568;0.071769231;;0.01414;10.60152477;NA
Rainbow_trout;08-05-2023;F2;6;10Cegg;5.56;1.104021241;3.275857328;2.171836087;;0.12246;11.63828826;NA
Rainbow_trout;24-05-2023;F2;7;10Cegg;7.14;1.419534677;4.219605819;2.800071142;;0.12246;11.52513207;NA
Rainbow_trout;24-04-2023;F2;5;10Cegg;4.502;0.963477852;2.390991003;1.427513151;;0.10638;10.97740999;NA
Rainbow_trout;17-01-2023;F3;1;14Cyolk;0.23;0.049128219;0.150460657;0.101332438;;0.01414;10.62150371;NA
Rainbow_trout;06-02-2023;F3;2;14Cyolk;0.522;0.10601709;0.270948814;0.164931724;;0.0279;10.75686877;NA
Rainbow_trout;20-03-2023;F3;4;14Cyolk;2.264;0.548994384;1.440996668;0.892002284;;0.10638;12.0192477;NA
Rainbow_trout;22-05-2023;F3;7;14Cyolk;9.7;1.895799571;5.504795605;3.608996034;;0.12246;11.35223978;NA
Rainbow_trout;27-02-2023;F3;3;14Cyolk;1.31;0.270945973;0.715071172;0.444125199;;0.0279;10.74781443;NA
Rainbow_trout;10-04-2023;F3;5;14Cyolk;3.933;0.924063823;2.272849907;1.348786084;;0.10638;11.05034901;NA
Rainbow_trout;01-05-2023;F3;6;14Cyolk;7.028;1.451729349;4.421900997;2.970171648;;0.10638;10.99617649;NA
Rainbow_trout;25-01-2023;F4;2;14Cegg;0.17;0.041048818;0.084856852;0.043808034;;0.01414;10.48256273;NA
Rainbow_trout;15-02-2023;F4;3;14Cegg;0.588;0.144018293;0.322194497;0.178176204;;0.0279;10.68408189;NA
Rainbow_trout;29-03-2023;F4;5;14Cegg;3.019;0.862648242;2.39078634;1.528138098;;0.10638;10.98583946;NA
Rainbow_trout;08-03-2023;F4;4;14Cegg;1.605;0.364653805;0.819704449;0.455050644;;0.0279;10.6367448;NA
Rainbow_trout;19-04-2023;F4;6;14Cegg;5.373;1.715052465;3.696071413;1.981018948;;0.10638;10.96516497;NA
Rainbow_trout;17-05-2023;F4;7;14Cegg;9.8;2.160967436;5.400760512;3.239793076;;0.12246;11.38552373;NA
Rainbow_trout;05-04-2023;F5;4;10Cegg;3.426;0.801583907;2.55911388;1.757529973;;0.10638;10.91821263;NA
Rainbow_trout;22-02-2023;F5;2;10Cegg;0.765;0.169785029;0.392687763;0.222902734;;0.0279;10.72682006;NA
Rainbow_trout;01-02-2023;F5;1;10Cegg;0.23;0.052956169;0.130148206;0.077192037;;0.01414;10.42744248;NA
Rainbow_trout;10-05-2023;F5;6;10Cegg;8.2;1.915678872;5.33753909;3.421860218;;0.12246;11.48982624;NA
Rainbow_trout;15-03-2023;F5;3;10Cegg;1.77;0.32950112;0.890648207;0.561147087;;0.0279;10.61672572;NA
Rainbow_trout;26-04-2023;F5;5;10Cegg;6.453;2.039465783;4.285023655;2.245557872;;0.10638;11.00019074;NA
Rainbow_trout;25-05-2023;F5;7;10Cegg;10.17;2.299297935;5.891702605;3.59240467;;0.12246;11.5691808;NA
Rainbow_trout;03-05-2023;F6;6;14Cyolk;4.944;-0.383226182;2.694084608;3.07731079;;0.10638;11.05227272;NA
Rainbow_trout;19-01-2023;F6;1;14Cyolk;0.212;0.034686755;0.136071536;0.101384781;;0.01414;10.56252105;NA
Rainbow_trout;22-03-2023;F6;4;14Cyolk;2.275;0.675215624;1.467233289;0.792017665;;0.10638;10.91158001;NA
Rainbow_trout;08-02-2023;F6;2;14Cyolk;0.525;0.114872236;0.305189789;0.190317553;;0.0279;10.6871849;NA
Rainbow_trout;01-03-2023;F6;3;14Cyolk;1.226;0.240755754;0.662365157;0.421609403;;0.0279;10.72885518;NA
Rainbow_trout;12-04-2023;F6;5;14Cyolk;3.41;0.890358904;2.065702933;1.175344029;;0.10638;10.98598994;NA
Rainbow_trout;27-03-2023;G1;5;14Cegg;1.932;0.537191315;1.269135211;0.731943896;;0.10638;11.05539186;NA
Rainbow_trout;17-04-2023;G1;6;14Cegg;3.295;0.773620504;1.981568328;1.207947824;;0.10638;11.02119595;NA
Rainbow_trout;13-02-2023;G1;3;14Cegg;0.466;0.102338838;0.310434445;0.208095607;;0.0279;10.78478574;NA
Rainbow_trout;23-01-2023;G1;2;14Cegg;0.18;0.040694824;0.092287448;0.051592624;;0.01414;10.53981439;NA
Rainbow_trout;06-03-2023;G1;4;14Cegg;0.957;0.191833736;0.577750321;0.385916585;;0.0279;10.74335822;NA
Rainbow_trout;15-05-2023;G1;7;14Cegg;6.55;1.362501932;3.619753386;2.257251454;;0.12246;11.44482684;NA
Rainbow_trout;13-03-2023;G2;3;10Cegg;1.011;0.187862532;0.593565294;0.405702762;;0.0279;10.65772929;NA
Rainbow_trout;20-02-2023;G2;2;10Cegg;0.441;0.105504888;0.232777804;0.127272916;;0.0279;10.70760617;NA
Rainbow_trout;03-04-2023;G2;4;10Cegg;2.143;0.486980652;1.339724794;0.852744142;;0.10638;11.07318033;NA
Rainbow_trout;24-04-2023;G2;5;10Cegg;3.869;0.890797651;2.312017435;1.421219784;;0.10638;10.986302;NA
Rainbow_trout;30-01-2023;G2;1;10Cegg;0.208;0.047555617;0.09716141;0.049605793;;0.01414;10.60384677;NA
Rainbow_trout;08-05-2023;G2;6;10Cegg;4.97;1.12109247;2.763406266;1.642313796;;0.12246;11.65123558;NA
Rainbow_trout;24-05-2023;G2;7;10Cegg;6.66;NA;3.922228742;NA;;0.12246;11.52739139;NA
Rainbow_trout;01-05-2023;G3;6;14Cyolk;8.725;1.705722979;6.297693653;4.591970674;;0.10638;11.00616839;NA
Rainbow_trout;17-01-2023;G3;1;14Cyolk;0.176;0.044769285;0.116794669;0.072025384;;0.01414;10.62292914;NA
Rainbow_trout;06-02-2023;G3;2;14Cyolk;0.477;0.104466992;0.233352596;0.128885604;;0.0279;10.76046351;NA
Rainbow_trout;27-02-2023;G3;3;14Cyolk;1.408;0.29172036;0.816767542;0.525047182;;0.0279;10.75022685;NA
Rainbow_trout;20-03-2023;G3;4;14Cyolk;2.755;0.766435085;1.893612112;1.127177027;;0.10638;12.02908532;NA
Rainbow_trout;10-04-2023;G3;5;14Cyolk;4.808;1.127150636;2.77455162;1.647400984;;0.10638;11.06068828;NA
Rainbow_trout;22-05-2023;G3;7;14Cyolk;10.72;1.859890593;5.90464441;4.044753817;;0.12246;11.34304117;NA
Rainbow_trout;29-03-2023;G4;5;14Cegg;2.487;0.598224944;1.622836912;1.024611968;;0.10638;11.04861912;NA
Rainbow_trout;17-05-2023;G4;7;14Cegg;3.92;0.675364282;1.771979126;1.096614844;;0.12246;11.40149602;NA
Rainbow_trout;25-01-2023;G4;2;14Cegg;0.174;0.036119138;0.099611148;0.06349201;;0.01414;10.5112539;NA
Rainbow_trout;15-02-2023;G4;3;14Cegg;0.545;0.120592052;0.33056747;0.209975418;;0.0279;10.74884836;NA
Rainbow_trout;19-04-2023;G4;6;14Cegg;3.606;0.830145481;2.496909758;1.666764277;;0.10638;10.9725954;NA
Rainbow_trout;08-03-2023;G4;4;14Cegg;1.245;0.250288529;0.69814276;0.447854231;;0.0279;10.70151339;NA
Rainbow_trout;15-03-2023;G5;3;10Cegg;1.843;0.386299765;0.93332827;0.547028505;;0.0279;10.67243391;NA
Rainbow_trout;05-04-2023;G5;4;10Cegg;3.028;0.708880111;2.067953172;1.359073061;;0.10638;10.98299643;NA
Rainbow_trout;10-05-2023;G5;6;10Cegg;5.54;1.361177061;4.167371597;2.806194536;;0.12246;11.44723787;NA
Rainbow_trout;26-04-2023;G5;5;10Cegg;4.475;1.783387254;4.410058102;2.626670848;;0.10638;11.01520496;NA
Rainbow_trout;25-05-2023;G5;7;10Cegg;7.13;1.651161361;4.926476505;3.275315144;;0.12246;11.57086544;NA
Rainbow_trout;03-05-2023;G6;6;14Cyolk;6.177;0.422643505;3.720229992;3.297586487;;0.10638;10.83046389;NA
Rainbow_trout;22-03-2023;G6;4;14Cyolk;2.33;0.576656323;1.739471641;1.162815318;;0.10638;10.98769236;NA
Rainbow_trout;19-01-2023;G6;1;14Cyolk;0.157;0.037499839;0.12218782;0.084687981;;0.01414;10.58351344;NA
Rainbow_trout;08-02-2023;G6;2;14Cyolk;0.409;0.090504201;0.228853911;0.13834971;;0.0279;10.75356231;NA
Rainbow_trout;01-03-2023;G6;3;14Cyolk;1.113;0.24233777;0.644006135;0.401668365;;0.0279;10.79398312;NA
Rainbow_trout;12-04-2023;G6;5;14Cyolk;3.945;0.968874482;2.393385132;1.42451065;;0.10638;11.01661656;NA
Rainbow_trout;24-01-2023;H1;2;14Cegg;0.127;0.052481528;0.064889173;0.012407645;;0.01414;10.48595296;NA
Rainbow_trout;28-03-2023;H1;5;14Cegg;2.097;0.56243622;1.65078642;1.0883502;;0.10638;10.95712281;NA
Rainbow_trout;14-02-2023;H1;3;14Cegg;0.372;0.09613588;0.253211735;0.157075855;;0.0279;10.65167188;NA
Rainbow_trout;18-04-2023;H1;6;14Cegg;3.76;0.976754191;2.442730517;1.465976326;;0.10638;10.97643447;NA
Rainbow_trout;07-03-2023;H1;4;14Cegg;0.963;0.183504601;0.587625584;0.404120983;;0.0279;10.79764796;NA
Rainbow_trout;04-04-2023;H2;4;10Cegg;2.648;0.656638468;1.808417972;1.151779504;;0.10638;10.95411068;NA
Rainbow_trout;21-02-2023;H2;2;10Cegg;0.691;0.193082353;0.364564722;0.171482369;;0.0279;10.64159828;NA
Rainbow_trout;09-05-2023;H2;6;10Cegg;5.88;1.236587025;3.387579565;2.15099254;;0.12246;11.72781373;NA
Rainbow_trout;14-03-2023;H2;3;10Cegg;1.419;0.264058031;0.777121598;0.513063567;;0.0279;10.54814878;NA
Rainbow_trout;25-04-2023;H2;5;10Cegg;4.658;1.229115594;3.15109486;1.921979266;;0.10638;11.06499788;NA
Rainbow_trout;31-01-2023;H2;1;10Cegg;0.218;0.053803463;0.112705032;0.058901569;;0.01414;10.44742592;NA
Rainbow_trout;21-03-2023;H3;4;14Cyolk;2.446;0.528679955;1.555701398;1.027021443;;0.10638;10.95204026;NA
Rainbow_trout;18-01-2023;H3;1;14Cyolk;0.22;0.053034064;0.138361961;0.085327897;;0.01414;10.55114169;NA
Rainbow_trout;02-05-2023;H3;6;14Cyolk;5.338;0.911346293;2.678035686;1.766689393;;0.10638;11.22571031;NA
Rainbow_trout;07-02-2023;H3;2;14Cyolk;0.552;0.122295463;0.315026969;0.192731506;;0.0279;10.64549847;NA
Rainbow_trout;11-04-2023;H3;5;14Cyolk;3.884;0.989726159;2.515822379;1.52609622;;0.10638;11.06555773;NA
Rainbow_trout;28-02-2023;H3;3;14Cyolk;1.521;0.348520326;0.801554331;0.453034005;;0.0279;10.59015573;NA
Rainbow_trout;15-02-2023;H4;3;14Cegg;0.518;0.104709147;0.26891677;0.164207623;;0.0279;10.7533829;NA
Rainbow_trout;25-01-2023;H4;2;14Cegg;0.169;0.039129969;0.100830886;0.061700917;;0.01414;10.51469321;NA
Rainbow_trout;08-03-2023;H4;4;14Cegg;1.31;0.25511929;0.694536918;0.439417628;;0.0279;10.70485041;NA
Rainbow_trout;29-03-2023;H4;5;14Cegg;2.842;0.830246381;2.353983289;1.523736908;;0.10638;11.0579325;NA
Rainbow_trout;19-04-2023;H4;6;14Cegg;5.109;1.57397337;3.53110608;1.95713271;;0.10638;10.98780769;NA
Rainbow_trout;17-05-2023;H4;7;14Cegg;9.55;2.139276141;4.933235214;2.793959073;;0.12246;11.40865063;NA
Rainbow_trout;22-02-2023;H5;2;10Cegg;0.921;0.201890814;0.547151448;0.345260634;;0.0279;10.77513701;NA
Rainbow_trout;05-04-2023;H5;4;10Cegg;3.437;0.817943548;2.721221881;1.903278333;;0.10638;10.99198345;NA
Rainbow_trout;01-02-2023;H5;1;10Cegg;0.298;0.067395173;0.145901055;0.078505882;;0.01414;10.47145927;NA
Rainbow_trout;15-03-2023;H5;3;10Cegg;1.914;0.314158619;1.060012609;0.74585399;;0.0279;10.67620195;NA
Rainbow_trout;10-05-2023;H5;6;10Cegg;7.48;1.787721152;4.777070691;2.989349539;;0.12246;11.45858219;NA
Rainbow_trout;26-04-2023;H5;5;10Cegg;6.122;1.423204888;4.228917168;2.80571228;;0.10638;11.02458971;NA
Rainbow_trout;08-02-2023;H6;2;14Cyolk;0.526;0.099603693;0.356189115;0.256585422;;0.0279;10.75815151;NA
Rainbow_trout;01-03-2023;H6;3;14Cyolk;1.339;0.242838085;0.692439704;0.449601619;;0.0279;10.79650688;NA
Rainbow_trout;22-03-2023;H6;4;14Cyolk;2.673;0.611557644;1.778512788;1.166955144;;0.10638;10.99660355;NA
Rainbow_trout;19-01-2023;H6;1;14Cyolk;0.192;0.042613969;0.141558662;0.098944693;;0.01414;10.58613976;NA
Rainbow_trout;12-04-2023;H6;5;14Cyolk;4.434;1.271676015;2.75996428;1.488288265;;0.10638;11.02581929;NA
Rainbow_trout;24-01-2023;I1;2;14Cegg;0.194;0.042152728;0.115982683;0.073829955;;0.01414;10.4902783;NA
Rainbow_trout;28-03-2023;I1;5;14Cegg;1.933;0.555261317;1.123805207;0.56854389;;0.10638;10.96983943;NA
Rainbow_trout;14-02-2023;I1;3;14Cegg;0.55;0.131067712;0.335520359;0.204452647;;0.0279;10.65691466;NA
Rainbow_trout;15-05-2023;I1;7;14Cegg;6.29;1.254388265;3.275823175;2.02143491;;0.12246;11.45535673;NA
Rainbow_trout;07-03-2023;I1;4;14Cegg;1.108;0.238389304;0.662027419;0.423638115;;0.0279;10.79479165;NA
Rainbow_trout;18-04-2023;I1;6;14Cegg;3.357;0.995539538;2.113459965;1.117920427;;0.10638;10.98808271;NA
Rainbow_trout;21-02-2023;I2;2;10Cegg;0.782;0.208727405;0.453989376;0.245261971;;0.0279;10.64720913;NA
Rainbow_trout;14-03-2023;I2;3;10Cegg;1.661;0.344477232;0.89643015;0.551952918;;0.0279;10.55290837;NA
Rainbow_trout;04-04-2023;I2;4;10Cegg;3.144;0.808157022;2.246634145;1.438477123;;0.10638;10.96647992;NA
Rainbow_trout;31-01-2023;I2;1;10Cegg;0.243;0.063213695;0.14366677;0.080453075;;0.01414;10.45062031;NA
Rainbow_trout;25-04-2023;I2;5;10Cegg;5.986;1.392091717;3.819685349;2.427593632;;0.10638;11.07419987;NA
Rainbow_trout;18-01-2023;I3;1;14Cyolk;0.222;0.042137825;0.141463226;0.099325401;;0.01414;10.55443591;NA
Rainbow_trout;07-02-2023;I3;2;14Cyolk;0.537;0.117882072;0.30515012;0.187268048;;0.0279;10.65122681;NA
Rainbow_trout;21-03-2023;I3;4;14Cyolk;2.534;0.617803199;1.801328945;1.183525746;;0.10638;10.96050633;NA
Rainbow_trout;28-02-2023;I3;3;14Cyolk;1.374;0.281127472;0.748481675;0.467354203;;0.0279;10.59537793;NA
Rainbow_trout;22-05-2023;I3;7;14Cyolk;9.65;1.782151354;5.197026461;3.414875107;;0.12246;11.35672041;NA
Rainbow_trout;11-04-2023;I3;5;14Cyolk;4.361;1.279964776;3.26619635;1.986231574;;0.10638;11.07374137;NA
Rainbow_trout;02-05-2023;I3;6;14Cyolk;6.763;1.378343834;2.969435606;1.591091772;;0.10638;11.22640673;NA
Rainbow_trout;15-02-2023;I4;3;14Cegg;0.61;0.141485356;0.349522432;0.208037076;;0.0279;10.75772936;NA
Rainbow_trout;25-01-2023;I4;2;14Cegg;0.175;0.042641258;0.09087286;0.048231602;;0.01414;10.5179137;NA
Rainbow_trout;29-03-2023;I4;5;14Cegg;3.215;0.760133784;1.858672379;1.098538595;;0.10638;11.06673619;NA
Rainbow_trout;19-04-2023;I4;6;14Cegg;5.683;1.542931842;3.712646419;2.169714577;;0.10638;10.99125389;NA
Rainbow_trout;08-03-2023;I4;4;14Cegg;1.477;0.294041803;0.745730076;0.451688273;;0.0279;10.70809697;NA
Rainbow_trout;17-05-2023;I4;7;14Cegg;10.07;1.945148367;5.876915547;3.93176718;;0.12246;11.3596679;NA
Rainbow_trout;26-04-2023;I5;5;10Cegg;4.174;0.796043146;2.53303903;1.736995884;;0.10638;11.03276795;NA
Rainbow_trout;15-03-2023;I5;3;10Cegg;1.47;0.267967895;0.886219707;0.618251812;;0.0279;10.67974075;NA
Rainbow_trout;05-04-2023;I5;4;10Cegg;2.592;0.661212234;2.049188505;1.387976271;;0.10638;11.00137254;NA
Rainbow_trout;10-05-2023;I5;6;10Cegg;4.48;0.885124006;2.913671615;2.028547609;;0.12246;11.46883193;NA
Rainbow_trout;22-02-2023;I5;2;10Cegg;0.712;0.148615446;0.398795235;0.250179789;;0.0279;10.7733662;NA
Rainbow_trout;01-02-2023;I5;1;10Cegg;0.294;0.060391828;0.180031663;0.119639835;;0.01414;10.47545365;NA
Rainbow_trout;03-05-2023;I6;6;14Cyolk;6.041;-1.177060336;1.57684305;2.753903386;;0.10638;11.0174365;NA
Rainbow_trout;08-02-2023;I6;2;14Cyolk;0.556;0.143387985;0.374939928;0.231551943;;0.0279;10.76248196;NA
Rainbow_trout;19-01-2023;I6;1;14Cyolk;0.219;0.056152571;0.155259996;0.099107425;;0.01414;10.58865822;NA
Rainbow_trout;01-03-2023;I6;3;14Cyolk;1.388;0.277603017;0.755163333;0.477560316;;0.0279;10.79900369;NA
Rainbow_trout;22-03-2023;I6;4;14Cyolk;2.315;0.650473619;1.939066083;1.288592464;;0.10638;11.00500763;NA
Rainbow_trout;12-04-2023;I6;5;14Cyolk;3.72;1.026270693;2.5758937;1.549623007;;0.10638;11.03457004;NA
Rainbow_trout;24-01-2023;J1;2;14Cegg;0.153;0.05549622;0.092316821;0.036820601;;0.01414;10.49435071;NA
Rainbow_trout;28-03-2023;J1;5;14Cegg;1.837;0.437877287;1.559786087;1.1219088;;0.10638;10.98160387;NA
Rainbow_trout;14-02-2023;J1;3;14Cegg;0.468;0.112057797;0.274516702;0.162458905;;0.0279;10.66162161;NA
Rainbow_trout;07-03-2023;J1;4;14Cegg;0.982;0.186577537;0.628322992;0.441745455;;0.0279;10.7921012;NA
Rainbow_trout;16-05-2023;J1;7;14Cegg;4.79;1.249036473;3.35145733;2.102420857;;0.12246;11.41004413;NA
Rainbow_trout;18-04-2023;J1;6;14Cegg;2.861;0.739670829;2.064772595;1.325101766;;0.10638;11.00656256;NA
Rainbow_trout;25-05-2023;J2;7;10Cegg;10.93;0.468425876;4.644987913;4.176562037;;0.12246;11.56610716;NA
Rainbow_trout;04-04-2023;J2;4;10Cegg;3.321;0.784358358;2.092347044;1.307988686;;0.10638;10.97821431;NA
Rainbow_trout;21-02-2023;J2;2;10Cegg;0.749;0.177425293;0.42214305;0.244717757;;0.0279;10.6524266;NA
Rainbow_trout;31-01-2023;J2;1;10Cegg;0.256;0.06068074;0.140971062;0.080290322;;0.01414;10.45354696;NA
Rainbow_trout;25-04-2023;J2;5;10Cegg;6.638;1.692039192;4.063167491;2.371128299;;0.10638;11.0874411;NA
Rainbow_trout;09-05-2023;J2;6;10Cegg;8.62;1.735228182;4.92603908;3.190810898;;0.12246;11.73516133;NA
Rainbow_trout;14-03-2023;J2;3;10Cegg;1.787;0.364261512;0.76941254;0.405151028;;0.0279;10.55735151;NA
Rainbow_trout;18-01-2023;J3;1;14Cyolk;0.164;0.036742406;0.114781973;0.078039567;;0.01414;10.55748429;NA
Rainbow_trout;21-03-2023;J3;4;14Cyolk;2.347;0.586755189;1.996692884;1.409937695;;0.10638;10.96836585;NA
Rainbow_trout;07-02-2023;J3;2;14Cyolk;0.434;0.102020583;0.222023042;0.120002459;;0.0279;10.65658397;NA
Rainbow_trout;28-02-2023;J3;3;14Cyolk;1.1;0.242191088;0.597127425;0.354936337;;0.0279;10.60017774;NA
Rainbow_trout;02-05-2023;J3;6;14Cyolk;7.948;1.788985381;4.97009129;3.181105909;;0.10638;11.22103005;NA
Rainbow_trout;11-04-2023;J3;5;14Cyolk;4.629;1.37527116;3.603241441;2.227970281;;0.10638;11.08609781;NA
Rainbow_trout;22-05-2023;J3;7;14Cyolk;11.72;2.12300942;6.436010991;4.313001571;;0.12246;11.39708895;NA
Rainbow_trout;26-01-2023;J4;2;14Cegg;0.18;0.040164001;0.106412221;0.06624822;;0.01414;10.45573763;NA
Rainbow_trout;30-03-2023;J4;5;14Cegg;2.657;0.677680888;1.754912506;1.077231618;;0.10638;10.92668686;NA
Rainbow_trout;20-04-2023;J4;6;14Cegg;4.312;1.034820726;2.831373192;1.796552466;;0.10638;11.20430177;NA
Rainbow_trout;16-02-2023;J4;3;14Cegg;0.539;0.117873336;0.400504133;0.282630797;;0.0279;10.7752076;NA
Rainbow_trout;09-03-2023;J4;4;14Cegg;1.536;0.295715947;0.851175216;0.555459269;;0.0279;10.56189283;NA
Rainbow_trout;11-05-2023;J5;6;10Cegg;6.25;1.347066246;3.641795444;2.294729198;;0.12246;11.47314877;NA
Rainbow_trout;27-04-2023;J5;5;10Cegg;5.29;1.531893177;3.325210102;1.793316925;;0.10638;10.94460988;NA
Rainbow_trout;06-04-2023;J5;4;10Cegg;3.485;1.117067552;2.578980756;1.461913204;;0.10638;10.94478824;NA
Rainbow_trout;16-03-2023;J5;3;10Cegg;1.8;0.439929831;1.097344076;0.657414245;;0.0279;10.56353921;NA
Rainbow_trout;23-03-2023;J6;4;14Cyolk;2.141;0.545812886;1.462082421;0.916269535;;0.10638;10.99020813;NA
Rainbow_trout;09-02-2023;J6;2;14Cyolk;0.594;0.16431523;0.322247078;0.157931848;;0.0279;10.85918083;NA
Rainbow_trout;02-03-2023;J6;3;14Cyolk;1.179;0.211835327;0.651716169;0.439880842;;0.0279;10.68864215;NA
Rainbow_trout;22-01-2023;J6;1;14Cyolk;0.256;0.057404837;0.181325927;0.12392109;;0.01414;10.7314761;NA
Rainbow_trout;04-05-2023;J6;6;14Cyolk;5.518;1.308977671;2.924242896;1.615265225;;0.10638;11.22061275;NA
Rainbow_trout;13-04-2023;J6;5;14Cyolk;3.573;0.986258699;2.062675973;1.076417274;;0.10638;11.03380508;NA
Rainbow_trout;23-05-2023;J6;7;14Cyolk;7.74;1.587204278;4.838467941;3.251263663;;0.12246;11.57054443;NA
Rainbow_trout;24-01-2023;K1;2;14Cegg;0.178;0.026015798;0.086154948;0.06013915;;0.01414;10.49807388;NA
Rainbow_trout;14-02-2023;K1;3;14Cegg;0.577;0.146182832;0.33345452;0.187271688;;0.0279;10.6659701;NA
Rainbow_trout;28-03-2023;K1;5;14Cegg;2.679;0.727572639;1.988474;1.260901361;;0.10638;10.99259503;NA
Rainbow_trout;07-03-2023;K1;4;14Cegg;1.366;0.287405449;0.833028727;0.545623278;;0.0279;10.78946105;NA
Rainbow_trout;18-04-2023;K1;6;14Cegg;4.536;1.403826337;2.863962365;1.460136028;;0.10638;11.01422685;NA
Rainbow_trout;16-05-2023;K1;7;14Cegg;8.3;1.944191094;5.285533018;3.341341924;;0.12246;11.43026382;NA
Rainbow_trout;04-04-2023;K2;4;10Cegg;2.039;0.522079271;1.470356672;0.948277401;;0.10638;10.98917621;NA
Rainbow_trout;14-03-2023;K2;3;10Cegg;1.174;0.209735274;0.634741652;0.425006378;;0.0279;10.56158553;NA
Rainbow_trout;21-02-2023;K2;2;10Cegg;0.542;0.147601586;0.325778007;0.178176421;;0.0279;10.65724847;NA
Rainbow_trout;25-04-2023;K2;5;10Cegg;3.587;1.024394043;2.251950101;1.227556058;;0.10638;11.09373408;NA
Rainbow_trout;31-01-2023;K2;1;10Cegg;0.259;0.058819216;0.134437154;0.075617938;;0.01414;10.45630527;NA
Rainbow_trout;18-01-2023;K3;1;14Cyolk;0.242;0.052748416;0.150585566;0.09783715;;0.01414;10.56036645;NA
Rainbow_trout;07-02-2023;K3;2;14Cyolk;0.574;0.125253665;0.38090096;0.255647295;;0.0279;10.66148146;NA
Rainbow_trout;21-03-2023;K3;4;14Cyolk;2.744;0.773641471;1.680716554;0.907075083;;0.10638;10.97574897;NA
Rainbow_trout;11-04-2023;K3;5;14Cyolk;4.47;1.098234137;2.818455363;1.720221226;;0.10638;11.09676708;NA
Rainbow_trout;28-02-2023;K3;3;14Cyolk;1.581;0.310334256;0.836636911;0.526302655;;0.0279;10.60463852;NA
Rainbow_trout;02-05-2023;K3;6;14Cyolk;7.104;1.499030092;3.607630525;2.108600433;;0.10638;11.2276547;NA
Rainbow_trout;22-05-2023;K3;7;14Cyolk;10.26;1.841305882;3.581370742;1.74006486;;0.12246;11.36863258;NA
Rainbow_trout;26-01-2023;K4;2;14Cegg;0.174;0.038189548;0.107735148;0.0695456;;0.01414;10.46100041;NA
